Series_reference,Period
BDCQ.SED3ROA,2012.03
BDCQ.SED3ROA,2012.06
BDCQ.SED3ROA,2012.09
BDCQ.SED3ROA,2012.12
BDCQ.SED3ROA,2013.03
BDCQ.SED3ROA,2013.06
BDCQ.SED3ROA,2013.09
BDCQ.SED3ROA,2013.12
BDCQ.SED3ROA,2014.03
BDCQ.SED3ROA,2014.06
BDCQ.SED3ROA,2014.09
BDCQ.SED3ROA,2014.12
BDCQ.SED3ROA,2015.03
BDCQ.SED3ROA,2015.06
BDCQ.SED3ROA,2015.09
BDCQ.SED3ROA,2015.12
BDCQ.SED3ROA,2016.03
BDCQ.SED3ROA,2016.06
BDCQ.SED3ROA,2016.09
BDCQ.SED3ROA,2016.12
BDCQ.SED3ROA,2017.03
BDCQ.SED3ROA,2017.06
BDCQ.SED3ROA,2017.09
BDCQ.SED3ROA,2017.12
BDCQ.SED3ROA,2018.03
BDCQ.SED3ROA,2018.06
BDCQ.SED3ROA,2018.09
BDCQ.SED3ROA,2018.12
BDCQ.SED3ROA,2019.03
BDCQ.SED3ROA,2019.06
BDCQ.SED3ROA,2019.09
BDCQ.SED3ROA,2019.12
BDCQ.SED3ROA,2020.03
BDCQ.SED3ROA,2020.06
BDCQ.SED3ROA,2020.09
BDCQ.SED3ROA,2020.12
BDCQ.SED3ROA,2021.03
BDCQ.SED3ROA,2021.06
BDCQ.SED3ROA,2021.09
BDCQ.SED3ROA,2021.12
BDCQ.SED3ROA,2022.03
BDCQ.SED3ROA,2022.06
BDCQ.SED3ROA,2022.09
BDCQ.SED3ROA,2022.12
BDCQ.SED3ROA,2023.03
BDCQ.SED3ROA,2023.06
BDCQ.SED3RPA,2011.06
BDCQ.SED3RPA,2011.09
BDCQ.SED3RPA,2011.12
BDCQ.SED3RPA,2012.03
BDCQ.SED3RPA,2012.06
BDCQ.SED3RPA,2012.09
BDCQ.SED3RPA,2012.12
BDCQ.SED3RPA,2013.03
BDCQ.SED3RPA,2013.06
BDCQ.SED3RPA,2013.09
BDCQ.SED3RPA,2013.12
BDCQ.SED3RPA,2014.03
BDCQ.SED3RPA,2014.06
BDCQ.SED3RPA,2014.09
BDCQ.SED3RPA,2014.12
BDCQ.SED3RPA,2015.03
BDCQ.SED3RPA,2015.06
BDCQ.SED3RPA,2015.09
BDCQ.SED3RPA,2015.12
BDCQ.SED3RPA,2016.03
BDCQ.SED3RPA,2016.06
BDCQ.SED3RPA,2016.09
BDCQ.SED3RPA,2016.12
BDCQ.SED3RPA,2017.03
BDCQ.SED3RPA,2017.06
BDCQ.SED3RPA,2017.09
BDCQ.SED3RPA,2017.12
BDCQ.SED3RPA,2018.03
BDCQ.SED3RPA,2018.06
BDCQ.SED3RPA,2018.09
BDCQ.SED3RPA,2018.12
BDCQ.SED3RPA,2019.03
BDCQ.SED3RPA,2019.06
BDCQ.SED3RPA,2019.09
BDCQ.SED3RPA,2019.12
BDCQ.SED3RPA,2020.03
BDCQ.SED3RPA,2020.06
BDCQ.SED3RPA,2020.09
BDCQ.SED3RPA,2020.12
BDCQ.SED3RPA,2021.03
BDCQ.SED3RPA,2021.06
BDCQ.SED3RPA,2021.09
BDCQ.SED3RPA,2021.12
BDCQ.SED3RPA,2022.03
BDCQ.SED3RPA,2022.06
BDCQ.SED3RPA,2022.09
BDCQ.SED3RPA,2022.12
BDCQ.SED3RPA,2023.03
BDCQ.SED3RPA,2023.06
BDCQ.SEE1001A,2011.06
BDCQ.SEE1001A,2011.09
BDCQ.SEE1001A,2011.12
BDCQ.SEE1001A,2012.03
BDCQ.SEE1001A,2012.06
BDCQ.SEE1001A,2012.09
BDCQ.SEE1001A,2012.12
BDCQ.SEE1001A,2013.03
BDCQ.SEE1001A,2013.06
BDCQ.SEE1001A,2013.09
BDCQ.SEE1001A,2013.12
BDCQ.SEE1001A,2014.03
BDCQ.SEE1001A,2014.06
BDCQ.SEE1001A,2014.09
BDCQ.SEE1001A,2014.12
BDCQ.SEE1001A,2015.03
BDCQ.SEE1001A,2015.06
BDCQ.SEE1001A,2015.09
BDCQ.SEE1001A,2015.12
BDCQ.SEE1001A,2016.03
BDCQ.SEE1001A,2016.06
BDCQ.SEE1001A,2016.09
BDCQ.SEE1001A,2016.12
BDCQ.SEE1001A,2017.03
BDCQ.SEE1001A,2017.06
BDCQ.SEE1001A,2017.09
BDCQ.SEE1001A,2017.12
BDCQ.SEE1001A,2018.03
BDCQ.SEE1001A,2018.06
BDCQ.SEE1001A,2018.09
BDCQ.SEE1001A,2018.12
BDCQ.SEE1001A,2019.03
BDCQ.SEE1001A,2019.06
BDCQ.SEE1001A,2019.09
BDCQ.SEE1001A,2019.12
BDCQ.SEE1001A,2020.03
BDCQ.SEE1001A,2020.06
BDCQ.SEE1001A,2020.09
BDCQ.SEE1001A,2020.12
BDCQ.SEE1001A,2021.03
BDCQ.SEE1001A,2021.06
BDCQ.SEE1001A,2021.09
BDCQ.SEE1001A,2021.12
BDCQ.SEE1001A,2022.03
BDCQ.SEE1001A,2022.06
BDCQ.SEE1001A,2022.09
BDCQ.SEE1001A,2022.12
BDCQ.SEE1001A,2023.03
BDCQ.SEE1001A,2023.06
BDCQ.SEE1002A,2011.06
BDCQ.SEE1002A,2011.09
BDCQ.SEE1002A,2011.12
BDCQ.SEE1002A,2012.03
BDCQ.SEE1002A,2012.06
BDCQ.SEE1002A,2012.09
BDCQ.SEE1002A,2012.12
BDCQ.SEE1002A,2013.03
BDCQ.SEE1002A,2013.06
BDCQ.SEE1002A,2013.09
BDCQ.SEE1002A,2013.12
BDCQ.SEE1002A,2014.03
BDCQ.SEE1002A,2014.06
BDCQ.SEE1002A,2014.09
BDCQ.SEE1002A,2014.12
BDCQ.SEE1002A,2015.03
BDCQ.SEE1002A,2015.06
BDCQ.SEE1002A,2015.09
BDCQ.SEE1002A,2015.12
BDCQ.SEE1002A,2016.03
BDCQ.SEE1002A,2016.06
BDCQ.SEE1002A,2016.09
BDCQ.SEE1002A,2016.12
BDCQ.SEE1002A,2017.03
BDCQ.SEE1002A,2017.06
BDCQ.SEE1002A,2017.09
BDCQ.SEE1002A,2017.12
BDCQ.SEE1002A,2018.03
BDCQ.SEE1002A,2018.06
BDCQ.SEE1002A,2018.09
BDCQ.SEE1002A,2018.12
BDCQ.SEE1002A,2019.03
BDCQ.SEE1002A,2019.06
BDCQ.SEE1002A,2019.09
BDCQ.SEE1002A,2019.12
BDCQ.SEE1002A,2020.03
BDCQ.SEE1002A,2020.06
BDCQ.SEE1002A,2020.09
BDCQ.SEE1002A,2020.12
BDCQ.SEE1002A,2021.03
BDCQ.SEE1002A,2021.06
BDCQ.SEE1002A,2021.09
BDCQ.SEE1002A,2021.12
BDCQ.SEE1002A,2022.03
BDCQ.SEE1002A,2022.06
BDCQ.SEE1002A,2022.09
BDCQ.SEE1002A,2022.12
BDCQ.SEE1002A,2023.03
BDCQ.SEE1002A,2023.06
BDCQ.SEE1003A,2011.06
BDCQ.SEE1003A,2011.09
BDCQ.SEE1003A,2011.12
BDCQ.SEE1003A,2012.03
BDCQ.SEE1003A,2012.06
BDCQ.SEE1003A,2012.09
BDCQ.SEE1003A,2012.12
BDCQ.SEE1003A,2013.03
BDCQ.SEE1003A,2013.06
BDCQ.SEE1003A,2013.09
BDCQ.SEE1003A,2013.12
BDCQ.SEE1003A,2014.03
BDCQ.SEE1003A,2014.06
BDCQ.SEE1003A,2014.09
BDCQ.SEE1003A,2014.12
BDCQ.SEE1003A,2015.03
BDCQ.SEE1003A,2015.06
BDCQ.SEE1003A,2015.09
BDCQ.SEE1003A,2015.12
BDCQ.SEE1003A,2016.03
BDCQ.SEE1003A,2016.06
BDCQ.SEE1003A,2016.09
BDCQ.SEE1003A,2016.12
BDCQ.SEE1003A,2017.03
BDCQ.SEE1003A,2017.06
BDCQ.SEE1003A,2017.09
BDCQ.SEE1003A,2017.12
BDCQ.SEE1003A,2018.03
BDCQ.SEE1003A,2018.06
BDCQ.SEE1003A,2018.09
BDCQ.SEE1003A,2018.12
BDCQ.SEE1003A,2019.03
BDCQ.SEE1003A,2019.06
BDCQ.SEE1003A,2019.09
BDCQ.SEE1003A,2019.12
BDCQ.SEE1003A,2020.03
BDCQ.SEE1003A,2020.06
BDCQ.SEE1003A,2020.09
BDCQ.SEE1003A,2020.12
BDCQ.SEE1003A,2021.03
BDCQ.SEE1003A,2021.06
BDCQ.SEE1003A,2021.09
BDCQ.SEE1003A,2021.12
BDCQ.SEE1003A,2022.03
BDCQ.SEE1003A,2022.06
BDCQ.SEE1003A,2022.09
BDCQ.SEE1003A,2022.12
BDCQ.SEE1003A,2023.03
BDCQ.SEE1003A,2023.06
BDCQ.SEE1011A,2011.06
BDCQ.SEE1011A,2011.09
BDCQ.SEE1011A,2011.12
BDCQ.SEE1011A,2012.03
BDCQ.SEE1011A,2012.06
BDCQ.SEE1011A,2012.09
BDCQ.SEE1011A,2012.12
BDCQ.SEE1011A,2013.03
BDCQ.SEE1011A,2013.06
BDCQ.SEE1011A,2013.09
BDCQ.SEE1011A,2013.12
BDCQ.SEE1011A,2014.03
BDCQ.SEE1011A,2014.06
BDCQ.SEE1011A,2014.09
BDCQ.SEE1011A,2014.12
BDCQ.SEE1011A,2015.03
BDCQ.SEE1011A,2015.06
BDCQ.SEE1011A,2015.09
BDCQ.SEE1011A,2015.12
BDCQ.SEE1011A,2016.03
BDCQ.SEE1011A,2016.06
BDCQ.SEE1011A,2016.09
BDCQ.SEE1011A,2016.12
BDCQ.SEE1011A,2017.03
BDCQ.SEE1011A,2017.06
BDCQ.SEE1011A,2017.09
BDCQ.SEE1011A,2017.12
BDCQ.SEE1011A,2018.03
BDCQ.SEE1011A,2018.06
BDCQ.SEE1011A,2018.09
BDCQ.SEE1011A,2018.12
BDCQ.SEE1011A,2019.03
BDCQ.SEE1011A,2019.06
BDCQ.SEE1011A,2019.09
BDCQ.SEE1011A,2019.12
BDCQ.SEE1011A,2020.03
BDCQ.SEE1011A,2020.06
BDCQ.SEE1011A,2020.09
BDCQ.SEE1011A,2020.12
BDCQ.SEE1011A,2021.03
BDCQ.SEE1011A,2021.06
BDCQ.SEE1011A,2021.09
BDCQ.SEE1011A,2021.12
BDCQ.SEE1011A,2022.03
BDCQ.SEE1011A,2022.06
BDCQ.SEE1011A,2022.09
BDCQ.SEE1011A,2022.12
BDCQ.SEE1011A,2023.03
BDCQ.SEE1011A,2023.06
BDCQ.SEE1012A,2011.06
BDCQ.SEE1012A,2011.09
BDCQ.SEE1012A,2011.12
BDCQ.SEE1012A,2012.03
BDCQ.SEE1012A,2012.06
BDCQ.SEE1012A,2012.09
BDCQ.SEE1012A,2012.12
BDCQ.SEE1012A,2013.03
BDCQ.SEE1012A,2013.06
BDCQ.SEE1012A,2013.09
BDCQ.SEE1012A,2013.12
BDCQ.SEE1012A,2014.03
BDCQ.SEE1012A,2014.06
BDCQ.SEE1012A,2014.09
BDCQ.SEE1012A,2014.12
BDCQ.SEE1012A,2015.03
BDCQ.SEE1012A,2015.06
BDCQ.SEE1012A,2015.09
BDCQ.SEE1012A,2015.12
BDCQ.SEE1012A,2016.03
BDCQ.SEE1012A,2016.06
BDCQ.SEE1012A,2016.09
BDCQ.SEE1012A,2016.12
BDCQ.SEE1012A,2017.03
BDCQ.SEE1012A,2017.06
BDCQ.SEE1012A,2017.09
BDCQ.SEE1012A,2017.12
BDCQ.SEE1012A,2018.03
BDCQ.SEE1012A,2018.06
BDCQ.SEE1012A,2018.09
BDCQ.SEE1012A,2018.12
BDCQ.SEE1012A,2019.03
BDCQ.SEE1012A,2019.06
BDCQ.SEE1012A,2019.09
BDCQ.SEE1012A,2019.12
BDCQ.SEE1012A,2020.03
BDCQ.SEE1012A,2020.06
BDCQ.SEE1012A,2020.09
BDCQ.SEE1012A,2020.12
BDCQ.SEE1012A,2021.03
BDCQ.SEE1012A,2021.06
BDCQ.SEE1012A,2021.09
BDCQ.SEE1012A,2021.12
BDCQ.SEE1012A,2022.03
BDCQ.SEE1012A,2022.06
BDCQ.SEE1012A,2022.09
BDCQ.SEE1012A,2022.12
BDCQ.SEE1012A,2023.03
BDCQ.SEE1012A,2023.06
BDCQ.SEE1013A,2011.06
BDCQ.SEE1013A,2011.09
BDCQ.SEE1013A,2011.12
BDCQ.SEE1013A,2012.03
BDCQ.SEE1013A,2012.06
BDCQ.SEE1013A,2012.09
BDCQ.SEE1013A,2012.12
BDCQ.SEE1013A,2013.03
BDCQ.SEE1013A,2013.06
BDCQ.SEE1013A,2013.09
BDCQ.SEE1013A,2013.12
BDCQ.SEE1013A,2014.03
BDCQ.SEE1013A,2014.06
BDCQ.SEE1013A,2014.09
BDCQ.SEE1013A,2014.12
BDCQ.SEE1013A,2015.03
BDCQ.SEE1013A,2015.06
BDCQ.SEE1013A,2015.09
BDCQ.SEE1013A,2015.12
BDCQ.SEE1013A,2016.03
BDCQ.SEE1013A,2016.06
BDCQ.SEE1013A,2016.09
BDCQ.SEE1013A,2016.12
BDCQ.SEE1013A,2017.03
BDCQ.SEE1013A,2017.06
BDCQ.SEE1013A,2017.09
BDCQ.SEE1013A,2017.12
BDCQ.SEE1013A,2018.03
BDCQ.SEE1013A,2018.06
BDCQ.SEE1013A,2018.09
BDCQ.SEE1013A,2018.12
BDCQ.SEE1013A,2019.03
BDCQ.SEE1013A,2019.06
BDCQ.SEE1013A,2019.09
BDCQ.SEE1013A,2019.12
BDCQ.SEE1013A,2020.03
BDCQ.SEE1013A,2020.06
BDCQ.SEE1013A,2020.09
BDCQ.SEE1013A,2020.12
BDCQ.SEE1013A,2021.03
BDCQ.SEE1013A,2021.06
BDCQ.SEE1013A,2021.09
BDCQ.SEE1013A,2021.12
BDCQ.SEE1013A,2022.03
BDCQ.SEE1013A,2022.06
BDCQ.SEE1013A,2022.09
BDCQ.SEE1013A,2022.12
BDCQ.SEE1013A,2023.03
BDCQ.SEE1013A,2023.06
BDCQ.SEE1015A,2011.06
BDCQ.SEE1015A,2011.09
BDCQ.SEE1015A,2011.12
BDCQ.SEE1015A,2012.03
BDCQ.SEE1015A,2012.06
BDCQ.SEE1015A,2012.09
BDCQ.SEE1015A,2012.12
BDCQ.SEE1015A,2013.03
BDCQ.SEE1015A,2013.06
BDCQ.SEE1015A,2013.09
BDCQ.SEE1015A,2013.12
BDCQ.SEE1015A,2014.03
BDCQ.SEE1015A,2014.06
BDCQ.SEE1015A,2014.09
BDCQ.SEE1015A,2014.12
BDCQ.SEE1015A,2015.03
BDCQ.SEE1015A,2015.06
BDCQ.SEE1015A,2015.09
BDCQ.SEE1015A,2015.12
BDCQ.SEE1015A,2016.03
BDCQ.SEE1015A,2016.06
BDCQ.SEE1015A,2016.09
BDCQ.SEE1015A,2016.12
BDCQ.SEE1015A,2017.03
BDCQ.SEE1015A,2017.06
BDCQ.SEE1015A,2017.09
BDCQ.SEE1015A,2017.12
BDCQ.SEE1015A,2018.03
BDCQ.SEE1015A,2018.06
BDCQ.SEE1015A,2018.09
BDCQ.SEE1015A,2018.12
BDCQ.SEE1015A,2019.03
BDCQ.SEE1015A,2019.06
BDCQ.SEE1015A,2019.09
BDCQ.SEE1015A,2019.12
BDCQ.SEE1015A,2020.03
BDCQ.SEE1015A,2020.06
BDCQ.SEE1015A,2020.09
BDCQ.SEE1015A,2020.12
BDCQ.SEE1015A,2021.03
BDCQ.SEE1015A,2021.06
BDCQ.SEE1015A,2021.09
BDCQ.SEE1015A,2021.12
BDCQ.SEE1015A,2022.03
BDCQ.SEE1015A,2022.06
BDCQ.SEE1015A,2022.09
BDCQ.SEE1015A,2022.12
BDCQ.SEE1015A,2023.03
BDCQ.SEE1015A,2023.06
BDCQ.SEE1016A,2011.06
BDCQ.SEE1016A,2011.09
BDCQ.SEE1016A,2011.12
BDCQ.SEE1016A,2012.03
BDCQ.SEE1016A,2012.06
BDCQ.SEE1016A,2012.09
BDCQ.SEE1016A,2012.12
BDCQ.SEE1016A,2013.03
BDCQ.SEE1016A,2013.06
BDCQ.SEE1016A,2013.09
BDCQ.SEE1016A,2013.12
BDCQ.SEE1016A,2014.03
BDCQ.SEE1016A,2014.06
BDCQ.SEE1016A,2014.09
BDCQ.SEE1016A,2014.12
BDCQ.SEE1016A,2015.03
BDCQ.SEE1016A,2015.06
BDCQ.SEE1016A,2015.09
BDCQ.SEE1016A,2015.12
BDCQ.SEE1016A,2016.03
BDCQ.SEE1016A,2016.06
BDCQ.SEE1016A,2016.09
BDCQ.SEE1016A,2016.12
BDCQ.SEE1016A,2017.03
BDCQ.SEE1016A,2017.06
BDCQ.SEE1016A,2017.09
BDCQ.SEE1016A,2017.12
BDCQ.SEE1016A,2018.03
BDCQ.SEE1016A,2018.06
BDCQ.SEE1016A,2018.09
BDCQ.SEE1016A,2018.12
BDCQ.SEE1016A,2019.03
BDCQ.SEE1016A,2019.06
BDCQ.SEE1016A,2019.09
BDCQ.SEE1016A,2019.12
BDCQ.SEE1016A,2020.03
BDCQ.SEE1016A,2020.06
BDCQ.SEE1016A,2020.09
BDCQ.SEE1016A,2020.12
BDCQ.SEE1016A,2021.03
BDCQ.SEE1016A,2021.06
BDCQ.SEE1016A,2021.09
BDCQ.SEE1016A,2021.12
BDCQ.SEE1016A,2022.03
BDCQ.SEE1016A,2022.06
BDCQ.SEE1016A,2022.09
BDCQ.SEE1016A,2022.12
BDCQ.SEE1016A,2023.03
BDCQ.SEE1016A,2023.06
BDCQ.SEE1017A,2011.06
BDCQ.SEE1017A,2011.09
BDCQ.SEE1017A,2011.12
BDCQ.SEE1017A,2012.03
BDCQ.SEE1017A,2012.06
BDCQ.SEE1017A,2012.09
BDCQ.SEE1017A,2012.12
BDCQ.SEE1017A,2013.03
BDCQ.SEE1017A,2013.06
BDCQ.SEE1017A,2013.09
BDCQ.SEE1017A,2013.12
BDCQ.SEE1017A,2014.03
BDCQ.SEE1017A,2014.06
BDCQ.SEE1017A,2014.09
BDCQ.SEE1017A,2014.12
BDCQ.SEE1017A,2015.03
BDCQ.SEE1017A,2015.06
BDCQ.SEE1017A,2015.09
BDCQ.SEE1017A,2015.12
BDCQ.SEE1017A,2016.03
BDCQ.SEE1017A,2016.06
BDCQ.SEE1017A,2016.09
BDCQ.SEE1017A,2016.12
BDCQ.SEE1017A,2017.03
BDCQ.SEE1017A,2017.06
BDCQ.SEE1017A,2017.09
BDCQ.SEE1017A,2017.12
BDCQ.SEE1017A,2018.03
BDCQ.SEE1017A,2018.06
BDCQ.SEE1017A,2018.09
BDCQ.SEE1017A,2018.12
BDCQ.SEE1017A,2019.03
BDCQ.SEE1017A,2019.06
BDCQ.SEE1017A,2019.09
BDCQ.SEE1017A,2019.12
BDCQ.SEE1017A,2020.03
BDCQ.SEE1017A,2020.06
BDCQ.SEE1017A,2020.09
BDCQ.SEE1017A,2020.12
BDCQ.SEE1017A,2021.03
BDCQ.SEE1017A,2021.06
BDCQ.SEE1017A,2021.09
BDCQ.SEE1017A,2021.12
BDCQ.SEE1017A,2022.03
BDCQ.SEE1017A,2022.06
BDCQ.SEE1017A,2022.09
BDCQ.SEE1017A,2022.12
BDCQ.SEE1017A,2023.03
BDCQ.SEE1017A,2023.06
BDCQ.SEE1018A,2011.06
BDCQ.SEE1018A,2011.09
BDCQ.SEE1018A,2011.12
BDCQ.SEE1018A,2012.03
BDCQ.SEE1018A,2012.06
BDCQ.SEE1018A,2012.09
BDCQ.SEE1018A,2012.12
BDCQ.SEE1018A,2013.03
BDCQ.SEE1018A,2013.06
BDCQ.SEE1018A,2013.09
BDCQ.SEE1018A,2013.12
BDCQ.SEE1018A,2014.03
BDCQ.SEE1018A,2014.06
BDCQ.SEE1018A,2014.09
BDCQ.SEE1018A,2014.12
BDCQ.SEE1018A,2015.03
BDCQ.SEE1018A,2015.06
BDCQ.SEE1018A,2015.09
BDCQ.SEE1018A,2015.12
BDCQ.SEE1018A,2016.03
BDCQ.SEE1018A,2016.06
BDCQ.SEE1018A,2016.09
BDCQ.SEE1018A,2016.12
BDCQ.SEE1018A,2017.03
BDCQ.SEE1018A,2017.06
BDCQ.SEE1018A,2017.09
BDCQ.SEE1018A,2017.12
BDCQ.SEE1018A,2018.03
BDCQ.SEE1018A,2018.06
BDCQ.SEE1018A,2018.09
BDCQ.SEE1018A,2018.12
BDCQ.SEE1018A,2019.03
BDCQ.SEE1018A,2019.06
BDCQ.SEE1018A,2019.09
BDCQ.SEE1018A,2019.12
BDCQ.SEE1018A,2020.03
BDCQ.SEE1018A,2020.06
BDCQ.SEE1018A,2020.09
BDCQ.SEE1018A,2020.12
BDCQ.SEE1018A,2021.03
BDCQ.SEE1018A,2021.06
BDCQ.SEE1018A,2021.09
BDCQ.SEE1018A,2021.12
BDCQ.SEE1018A,2022.03
BDCQ.SEE1018A,2022.06
BDCQ.SEE1018A,2022.09
BDCQ.SEE1018A,2022.12
BDCQ.SEE1018A,2023.03
BDCQ.SEE1018A,2023.06
BDCQ.SEE1019A,2011.06
BDCQ.SEE1019A,2011.09
BDCQ.SEE1019A,2011.12
BDCQ.SEE1019A,2012.03
BDCQ.SEE1019A,2012.06
BDCQ.SEE1019A,2012.09
BDCQ.SEE1019A,2012.12
BDCQ.SEE1019A,2013.03
BDCQ.SEE1019A,2013.06
BDCQ.SEE1019A,2013.09
BDCQ.SEE1019A,2013.12
BDCQ.SEE1019A,2014.03
BDCQ.SEE1019A,2014.06
BDCQ.SEE1019A,2014.09
BDCQ.SEE1019A,2014.12
BDCQ.SEE1019A,2015.03
BDCQ.SEE1019A,2015.06
BDCQ.SEE1019A,2015.09
BDCQ.SEE1019A,2015.12
BDCQ.SEE1019A,2016.03
BDCQ.SEE1019A,2016.06
BDCQ.SEE1019A,2016.09
BDCQ.SEE1019A,2016.12
BDCQ.SEE1019A,2017.03
BDCQ.SEE1019A,2017.06
BDCQ.SEE1019A,2017.09
BDCQ.SEE1019A,2017.12
BDCQ.SEE1019A,2018.03
BDCQ.SEE1019A,2018.06
BDCQ.SEE1019A,2018.09
BDCQ.SEE1019A,2018.12
BDCQ.SEE1019A,2019.03
BDCQ.SEE1019A,2019.06
BDCQ.SEE1019A,2019.09
BDCQ.SEE1019A,2019.12
BDCQ.SEE1019A,2020.03
BDCQ.SEE1019A,2020.06
BDCQ.SEE1019A,2020.09
BDCQ.SEE1019A,2020.12
BDCQ.SEE1019A,2021.03
BDCQ.SEE1019A,2021.06
BDCQ.SEE1019A,2021.09
BDCQ.SEE1019A,2021.12
BDCQ.SEE1019A,2022.03
BDCQ.SEE1019A,2022.06
BDCQ.SEE1019A,2022.09
BDCQ.SEE1019A,2022.12
BDCQ.SEE1019A,2023.03
BDCQ.SEE1019A,2023.06
BDCQ.SEE1020A,2011.06
BDCQ.SEE1020A,2011.09
BDCQ.SEE1020A,2011.12
BDCQ.SEE1020A,2012.03
BDCQ.SEE1020A,2012.06
BDCQ.SEE1020A,2012.09
BDCQ.SEE1020A,2012.12
BDCQ.SEE1020A,2013.03
BDCQ.SEE1020A,2013.06
BDCQ.SEE1020A,2013.09
BDCQ.SEE1020A,2013.12
BDCQ.SEE1020A,2014.03
BDCQ.SEE1020A,2014.06
BDCQ.SEE1020A,2014.09
BDCQ.SEE1020A,2014.12
BDCQ.SEE1020A,2015.03
BDCQ.SEE1020A,2015.06
BDCQ.SEE1020A,2015.09
BDCQ.SEE1020A,2015.12
BDCQ.SEE1020A,2016.03
BDCQ.SEE1020A,2016.06
BDCQ.SEE1020A,2016.09
BDCQ.SEE1020A,2016.12
BDCQ.SEE1020A,2017.03
BDCQ.SEE1020A,2017.06
BDCQ.SEE1020A,2017.09
BDCQ.SEE1020A,2017.12
BDCQ.SEE1020A,2018.03
BDCQ.SEE1020A,2018.06
BDCQ.SEE1020A,2018.09
BDCQ.SEE1020A,2018.12
BDCQ.SEE1020A,2019.03
BDCQ.SEE1020A,2019.06
BDCQ.SEE1020A,2019.09
BDCQ.SEE1020A,2019.12
BDCQ.SEE1020A,2020.03
BDCQ.SEE1020A,2020.06
BDCQ.SEE1020A,2020.09
BDCQ.SEE1020A,2020.12
BDCQ.SEE1020A,2021.03
BDCQ.SEE1020A,2021.06
BDCQ.SEE1020A,2021.09
BDCQ.SEE1020A,2021.12
BDCQ.SEE1020A,2022.03
BDCQ.SEE1020A,2022.06
BDCQ.SEE1020A,2022.09
BDCQ.SEE1020A,2022.12
BDCQ.SEE1020A,2023.03
BDCQ.SEE1020A,2023.06
BDCQ.SEE1021A,2011.06
BDCQ.SEE1021A,2011.09
BDCQ.SEE1021A,2011.12
BDCQ.SEE1021A,2012.03
BDCQ.SEE1021A,2012.06
BDCQ.SEE1021A,2012.09
BDCQ.SEE1021A,2012.12
BDCQ.SEE1021A,2013.03
BDCQ.SEE1021A,2013.06
BDCQ.SEE1021A,2013.09
BDCQ.SEE1021A,2013.12
BDCQ.SEE1021A,2014.03
BDCQ.SEE1021A,2014.06
BDCQ.SEE1021A,2014.09
BDCQ.SEE1021A,2014.12
BDCQ.SEE1021A,2015.03
BDCQ.SEE1021A,2015.06
BDCQ.SEE1021A,2015.09
BDCQ.SEE1021A,2015.12
BDCQ.SEE1021A,2016.03
BDCQ.SEE1021A,2016.06
BDCQ.SEE1021A,2016.09
BDCQ.SEE1021A,2016.12
BDCQ.SEE1021A,2017.03
BDCQ.SEE1021A,2017.06
BDCQ.SEE1021A,2017.09
BDCQ.SEE1021A,2017.12
BDCQ.SEE1021A,2018.03
BDCQ.SEE1021A,2018.06
BDCQ.SEE1021A,2018.09
BDCQ.SEE1021A,2018.12
BDCQ.SEE1021A,2019.03
BDCQ.SEE1021A,2019.06
BDCQ.SEE1021A,2019.09
BDCQ.SEE1021A,2019.12
BDCQ.SEE1021A,2020.03
BDCQ.SEE1021A,2020.06
BDCQ.SEE1021A,2020.09
BDCQ.SEE1021A,2020.12
BDCQ.SEE1021A,2021.03
BDCQ.SEE1021A,2021.06
BDCQ.SEE1021A,2021.09
BDCQ.SEE1021A,2021.12
BDCQ.SEE1021A,2022.03
BDCQ.SEE1021A,2022.06
BDCQ.SEE1021A,2022.09
BDCQ.SEE1021A,2022.12
BDCQ.SEE1021A,2023.03
BDCQ.SEE1021A,2023.06
BDCQ.SEE1022A,2011.06
BDCQ.SEE1022A,2011.09
BDCQ.SEE1022A,2011.12
BDCQ.SEE1022A,2012.03
BDCQ.SEE1022A,2012.06
BDCQ.SEE1022A,2012.09
BDCQ.SEE1022A,2012.12
BDCQ.SEE1022A,2013.03
BDCQ.SEE1022A,2013.06
BDCQ.SEE1022A,2013.09
BDCQ.SEE1022A,2013.12
BDCQ.SEE1022A,2014.03
BDCQ.SEE1022A,2014.06
BDCQ.SEE1022A,2014.09
BDCQ.SEE1022A,2014.12
BDCQ.SEE1022A,2015.03
BDCQ.SEE1022A,2015.06
BDCQ.SEE1022A,2015.09
BDCQ.SEE1022A,2015.12
BDCQ.SEE1022A,2016.03
BDCQ.SEE1022A,2016.06
BDCQ.SEE1022A,2016.09
BDCQ.SEE1022A,2016.12
BDCQ.SEE1022A,2017.03
BDCQ.SEE1022A,2017.06
BDCQ.SEE1022A,2017.09
BDCQ.SEE1022A,2017.12
BDCQ.SEE1022A,2018.03
BDCQ.SEE1022A,2018.06
BDCQ.SEE1022A,2018.09
BDCQ.SEE1022A,2018.12
BDCQ.SEE1022A,2019.03
BDCQ.SEE1022A,2019.06
BDCQ.SEE1022A,2019.09
BDCQ.SEE1022A,2019.12
BDCQ.SEE1022A,2020.03
BDCQ.SEE1022A,2020.06
BDCQ.SEE1022A,2020.09
BDCQ.SEE1022A,2020.12
BDCQ.SEE1022A,2021.03
BDCQ.SEE1022A,2021.06
BDCQ.SEE1022A,2021.09
BDCQ.SEE1022A,2021.12
BDCQ.SEE1022A,2022.03
BDCQ.SEE1022A,2022.06
